run_id,axis,dir,t,gx,gy,gz,idx_ss,theta_ref_x,theta_ref_y,theta_ref_z
5,y,1,1.685,0.009367211267952834,0.6879278105071368,0.0006842960169782462,1,0.0,2.0999999999999996,0.0
5,y,1,1.69,0.011698322720083018,0.6871954995189921,0.0013262674877456513,1,0.0,2.0999999999999996,0.0
5,y,1,1.695,0.01090354330959611,0.6882387363654118,0.00027472346138316805,1,0.0,2.0999999999999996,0.0
5,y,1,1.7,0.011878940219394528,0.6860479926015156,0.0012466797175004615,1,0.0,2.0999999999999996,0.0
5,y,1,1.705,0.009354089195949575,0.6875309805978698,0.002179925487444264,1,0.0,2.0999999999999996,0.0
5,y,1,1.71,0.011466574889137868,0.6891819790978682,0.000866452389962451,1,0.0,2.0999999999999996,0.0
5,y,1,1.715,0.011890710043600277,0.6867308835701417,0.0006957103166236988,1,0.0,2.0999999999999996,0.0
5,y,1,1.72,0.010956040966274387,0.6888900003052069,0.0005979239713675607,1,0.0,2.0999999999999996,0.0
5,y,1,1.725,0.01163416505092629,0.6880236624095566,0.0015705679311275107,1,0.0,2.0999999999999996,0.0
5,y,1,1.73,0.009774446281096267,0.6871614094064055,0.001097003590277711,1,0.0,2.0999999999999996,0.0
5,y,1,1.735,0.011204997395674113,0.6865696238747208,-0.00022117426264712625,1,0.0,2.0999999999999996,0.0
5,y,1,1.74,0.00824067726525488,0.6887441355275107,0.002238498379607193,1,0.0,2.0999999999999996,0.0
5,y,1,1.745,0.008388378854667724,0.6878059391294353,0.0007851527224744359,1,0.0,2.0999999999999996,0.0
5,y,1,1.75,0.012260436681428826,0.6874056301520909,0.0018000622039174238,1,0.0,2.0999999999999996,0.0
5,y,1,1.755,0.010289715384391395,0.6867380678026217,0.002043959737023674,1,0.0,2.0999999999999996,0.0
5,y,1,1.76,0.012094033422772908,0.6859235185710246,0.0024566858782151127,1,0.0,2.0999999999999996,0.0
5,y,1,1.765,0.009630247232282863,0.6844351143094931,0.0012119001659246303,1,0.0,2.0999999999999996,0.0
5,y,1,1.77,0.011408604636873211,0.6855779766472831,-0.0009810420139927194,1,0.0,2.0999999999999996,0.0
5,y,1,1.775,0.01020624974100518,0.6868200123747092,0.002706577920116864,1,0.0,2.0999999999999996,0.0
5,y,1,1.78,0.010814510765550303,0.6887283622564869,0.001430659327178507,1,0.0,2.0999999999999996,0.0
5,y,1,1.785,0.012682432547023836,0.6864516223401519,0.0011032511769118558,1,0.0,2.0999999999999996,0.0
5,y,1,1.79,0.008917115294613271,0.6888359530423959,0.0024254257555513387,1,0.0,2.0999999999999996,0.0
5,y,1,1.795,0.01184732826802582,0.6875254465209178,-0.00043838117453354284,1,0.0,2.0999999999999996,0.0
5,y,1,1.8,0.01069631972726128,0.6867511978055529,0.002214918300173162,1,0.0,2.0999999999999996,0.0
5,y,1,1.805,0.010287944361498174,0.6870727178774099,0.0035913816476342347,1,0.0,2.0999999999999996,0.0
5,y,1,1.81,0.011759183928967293,0.6892063091761211,0.000636683478017881,1,0.0,2.0999999999999996,0.0
5,y,1,1.815,0.009479568403381398,0.6891935154666382,0.0028413130427597582,1,0.0,2.0999999999999996,0.0
5,y,1,1.82,0.009256208587426314,0.6869755131764544,0.00019431643554400488,1,0.0,2.0999999999999996,0.0
5,y,1,1.825,0.011377700426591433,0.6892208836379957,0.0007948611553013415,1,0.0,2.0999999999999996,0.0
5,y,1,1.83,0.010354553823657629,0.6849605602206137,0.00015033400890362655,1,0.0,2.0999999999999996,0.0
5,y,1,1.835,0.012608777282520994,0.6883897263462917,0.0022189182989399195,1,0.0,2.0999999999999996,0.0
5,y,1,1.84,0.01036180588189865,0.6873177137507611,0.0012204793850207703,1,0.0,2.0999999999999996,0.0
5,y,1,1.845,0.01118908672116823,0.6896264597719088,0.00045997207792324957,1,0.0,2.0999999999999996,0.0
5,y,1,1.85,0.010634294778138941,0.6865894470958618,-0.0009649814047599961,1,0.0,2.0999999999999996,0.0
5,y,1,1.855,0.011904167295541798,0.6901464331300454,0.002042006337873654,1,0.0,2.0999999999999996,0.0
5,y,1,1.86,0.011076347050539247,0.6902948142144276,0.0017047653859256977,1,0.0,2.0999999999999996,0.0
5,y,1,1.865,0.011763297809016367,0.6878973611275633,0.0015230688386153636,1,0.0,2.0999999999999996,0.0
5,y,1,1.87,0.010640457597404111,0.6888656124427253,-4.1063776402166553e-07,1,0.0,2.0999999999999996,0.0
5,y,1,1.875,0.011303112121028606,0.6865057365394224,0.0017608461312322663,1,0.0,2.0999999999999996,0.0
5,y,1,1.88,0.01367295198207956,0.6886797923273275,0.0024913157896021935,1,0.0,2.0999999999999996,0.0
5,y,1,1.885,0.01188297230653482,0.6844439328534218,0.0010551363966804673,1,0.0,2.0999999999999996,0.0
5,y,1,1.89,0.011337448209741608,0.6847755574165841,0.0008877466011464197,1,0.0,2.0999999999999996,0.0
5,y,1,1.895,0.010704907412638187,0.6859757736162801,0.00013334181686662137,1,0.0,2.0999999999999996,0.0
5,y,1,1.9,0.01240482523645314,0.6826868383370558,0.0014986155346267643,1,0.0,2.0999999999999996,0.0
5,y,1,1.905,0.012196285211101172,0.6876620118655756,0.002749488502329745,1,0.0,2.0999999999999996,0.0
5,y,1,1.91,0.010287147060355028,0.6864329062143991,0.001189621261093211,1,0.0,2.0999999999999996,0.0
5,y,1,1.915,0.010342135739654357,0.6868994473236858,0.0010014881553941967,1,0.0,2.0999999999999996,0.0
5,y,1,1.92,0.009849609694808987,0.6865269584325041,-3.418564279725309e-05,1,0.0,2.0999999999999996,0.0
5,y,1,1.925,0.011299839452297162,0.6863014278901751,-0.0001662540497774322,1,0.0,2.0999999999999996,0.0
5,y,1,1.93,0.009511546393656447,0.6879878892858594,0.001936316323414025,1,0.0,2.0999999999999996,0.0
5,y,1,1.935,0.011701238891703766,0.6880000225627219,0.0017890924198608348,1,0.0,2.0999999999999996,0.0
5,y,1,1.94,0.010734253261442256,0.6883378337364423,0.0016842388512613923,1,0.0,2.0999999999999996,0.0
5,y,1,1.945,0.00992443300786651,0.6861940929935125,0.002687370895531298,1,0.0,2.0999999999999996,0.0
5,y,1,1.95,0.010950424862918893,0.6891725054104814,-9.987870152222992e-06,1,0.0,2.0999999999999996,0.0
5,y,1,1.955,0.010313334352472347,0.6857727213366085,0.0019109607376951339,1,0.0,2.0999999999999996,0.0
5,y,1,1.96,0.010062615499723041,0.6869240101634349,0.003351384091652403,1,0.0,2.0999999999999996,0.0
5,y,1,1.965,0.011599536689349023,0.688615721157046,-0.00012232173564532146,1,0.0,2.0999999999999996,0.0
5,y,1,1.97,0.008570943837461086,0.689058889792352,-0.0012644186542310168,1,0.0,2.0999999999999996,0.0
5,y,1,1.975,0.010198107351267392,0.6865637037109468,0.00018234476375613394,1,0.0,2.0999999999999996,0.0
5,y,1,1.98,0.010270864567873695,0.6862219900307092,-0.00013761083565207036,1,0.0,2.0999999999999996,0.0
5,y,1,1.985,0.01110609967611321,0.6891928462875421,-0.0007098893357910718,1,0.0,2.0999999999999996,0.0
5,y,1,1.99,0.011034663643655646,0.6884579798578544,0.0016911642106443732,1,0.0,2.0999999999999996,0.0
5,y,1,1.995,0.010534531054143148,0.6868641012330475,0.0020344443819428648,1,0.0,2.0999999999999996,0.0
5,y,1,2.0,0.01120235592692621,0.6850479795842983,0.0009568311292835078,1,0.0,2.0999999999999996,0.0
5,y,1,2.005,0.010866585755500152,0.6861687860240133,0.0009322121689315102,1,0.0,2.0999999999999996,0.0
5,y,1,2.01,0.01138984562257298,0.6865417323795778,0.0014562869656214803,1,0.0,2.0999999999999996,0.0
5,y,1,2.015,0.009612561594166642,0.6859686466305056,0.0018771491140578901,1,0.0,2.0999999999999996,0.0
5,y,1,2.02,0.012208797901472602,0.6860427837168193,0.002248328197144111,1,0.0,2.0999999999999996,0.0
5,y,1,2.025,0.010784372665719156,0.6846011713939976,-0.0003784413316242994,1,0.0,2.0999999999999996,0.0
5,y,1,2.03,0.011529917951654988,0.6854264711531234,0.0005195860413566765,1,0.0,2.0999999999999996,0.0
5,y,1,2.035,0.010702371528127556,0.6883272274235303,0.0014031495261129174,1,0.0,2.0999999999999996,0.0
5,y,1,2.04,0.012682269760843044,0.6865578749347594,0.0013084638327548496,1,0.0,2.0999999999999996,0.0
5,y,1,2.045,0.011343144918242183,0.6886974065458447,0.002356397269578753,1,0.0,2.0999999999999996,0.0
5,y,1,2.05,0.01027911781118826,0.6886120755186486,0.0001815624350829327,1,0.0,2.0999999999999996,0.0
5,y,1,2.055,0.010706763733223603,0.6884017466934879,0.002272929841839955,1,0.0,2.0999999999999996,0.0
5,y,1,2.06,0.011484268988618198,0.6878267679262821,0.0011125676108173584,1,0.0,2.0999999999999996,0.0
5,y,1,2.065,0.011458551448750564,0.6907649012732868,0.002140049228084407,1,0.0,2.0999999999999996,0.0
5,y,1,2.07,0.01125785991445627,0.6857834417796762,0.00027107393541897333,1,0.0,2.0999999999999996,0.0
5,y,1,2.075,0.010411108342714156,0.6889740295410368,0.00016956132114300773,1,0.0,2.0999999999999996,0.0
5,y,1,2.08,0.011570941904839442,0.6878675784485715,0.0015904243102426887,1,0.0,2.0999999999999996,0.0
5,y,1,2.085,0.010540854827644032,0.6868647197584888,0.00012886160395355847,1,0.0,2.0999999999999996,0.0
5,y,1,2.09,0.011533913098359652,0.6875925887754636,1.503499117045835e-05,1,0.0,2.0999999999999996,0.0
5,y,1,2.095,0.011067935948940571,0.6924926180503717,0.0009783792232403426,1,0.0,2.0999999999999996,0.0
5,y,1,2.1,0.012784924907002202,0.6840806045851165,0.0009024827419342014,1,0.0,2.0999999999999996,0.0
5,y,1,2.105,0.01194574522345831,0.6877217775030122,0.0004931047030432999,1,0.0,2.0999999999999996,0.0
5,y,1,2.11,0.010768287820789087,0.6890791532191195,0.0035577877302004988,1,0.0,2.0999999999999996,0.0
5,y,1,2.115,0.012078607490231433,0.6869933843101962,0.0009438390701403798,1,0.0,2.0999999999999996,0.0
5,y,1,2.12,0.010529476252790475,0.6864858529286525,0.0010294289519612878,1,0.0,2.0999999999999996,0.0
5,y,1,2.125,0.010471433789564062,0.6860192219241794,0.0021219420413606605,1,0.0,2.0999999999999996,0.0
5,y,1,2.13,0.01130510997538948,0.6868026755964319,0.0013625795054705262,1,0.0,2.0999999999999996,0.0
5,y,1,2.135,0.009642537545669837,0.6869268489220978,0.0019564438477351776,1,0.0,2.0999999999999996,0.0
5,y,1,2.14,0.011365255022950067,0.6869815364740494,0.0015426103664561016,1,0.0,2.0999999999999996,0.0
5,y,1,2.145,0.0107107483410038,0.6863038324731603,0.0010160365677015387,1,0.0,2.0999999999999996,0.0
5,y,1,2.15,0.011318439316969102,0.6881286245664974,-0.0006618802995225956,1,0.0,2.0999999999999996,0.0
5,y,1,2.155,0.010999317260651805,0.6877355960814442,-0.0008881069559392349,1,0.0,2.0999999999999996,0.0
5,y,1,2.16,0.00983035185694972,0.6883882834111997,0.0027232828853348107,1,0.0,2.0999999999999996,0.0
5,y,1,2.165,0.008831379959631711,0.6890710246001293,-0.0008684102770661309,1,0.0,2.0999999999999996,0.0
5,y,1,2.17,0.0124770213818239,0.6873658669731292,0.0004138050899694795,1,0.0,2.0999999999999996,0.0
5,y,1,2.175,0.011225444022471118,0.6863525044279277,0.0017675133320244922,1,0.0,2.0999999999999996,0.0
5,y,1,2.18,0.010651237320129363,0.6823659734959843,0.0003082153874942302,1,0.0,2.0999999999999996,0.0
5,y,1,2.185,0.011029316082151904,0.6891930580834906,0.0015646470351438546,1,0.0,2.0999999999999996,0.0
5,y,1,2.19,0.012060609359738482,0.6864484514051613,0.0020004099825784386,1,0.0,2.0999999999999996,0.0
5,y,1,2.195,0.01169329666991391,0.6854166354655364,0.002409467016365013,1,0.0,2.0999999999999996,0.0
5,y,1,2.2,0.011192847054588867,0.6873059344595378,0.0008714430724513691,1,0.0,2.0999999999999996,0.0
5,y,1,2.205,0.009554378958769786,0.6885831325944022,0.0015322527657826474,1,0.0,2.0999999999999996,0.0
5,y,1,2.21,0.01149951072021554,0.6878105834248048,0.0014263652872753259,1,0.0,2.0999999999999996,0.0
5,y,1,2.215,0.010444919357279786,0.6892075120701829,0.001867005113552853,1,0.0,2.0999999999999996,0.0
5,y,1,2.22,0.011007419750857667,0.6875116025383442,-0.000744746926300214,1,0.0,2.0999999999999996,0.0
5,y,1,2.225,0.0084184377518523,0.6871843781360905,0.0025955601823658856,1,0.0,2.0999999999999996,0.0
5,y,1,2.23,0.009954164450201964,0.6867682458986261,0.0001304161327881667,1,0.0,2.0999999999999996,0.0
5,y,1,2.235,0.009251534809108345,0.6864204105953468,0.00150649383434072,1,0.0,2.0999999999999996,0.0
5,y,1,2.24,0.010209791173804132,0.6869479015239303,0.0005111035381629921,1,0.0,2.0999999999999996,0.0
5,y,1,2.245,0.011084395044092508,0.6882464164250177,-0.0008559057659505336,1,0.0,2.0999999999999996,0.0
5,y,1,2.25,0.009887693908246434,0.6875748549722182,0.0016828010744057923,1,0.0,2.0999999999999996,0.0
5,y,1,2.255,0.010953232692665026,0.6888519976707116,-0.00035303470821737267,1,0.0,2.0999999999999996,0.0
5,y,1,2.26,0.011298219164899342,0.6905718138086465,0.0012524931983884356,1,0.0,2.0999999999999996,0.0
5,y,1,2.265,0.010906168726060974,0.6884269645488018,0.0006001294948320083,1,0.0,2.0999999999999996,0.0
5,y,1,2.27,0.009663777432112596,0.6877812300718775,-0.0006194083603942892,1,0.0,2.0999999999999996,0.0
5,y,1,2.275,0.011275160490593426,0.6884903363946792,-0.0005642147595052789,1,0.0,2.0999999999999996,0.0
5,y,1,2.28,0.010995605566929311,0.6873969356223517,0.002825665953420427,1,0.0,2.0999999999999996,0.0
5,y,1,2.285,0.012371809130304652,0.6888782665198322,0.0025317494930210665,1,0.0,2.0999999999999996,0.0
5,y,1,2.29,0.010361731782331412,0.6880639229532817,0.0009223011754085316,1,0.0,2.0999999999999996,0.0
5,y,1,2.295,0.009603410290137481,0.6878157319172097,0.0011084309940413762,1,0.0,2.0999999999999996,0.0
5,y,1,2.3,0.010557214286399915,0.6876170637170117,0.0012668796176593413,1,0.0,2.0999999999999996,0.0
5,y,1,2.305,0.011865459736636566,0.6868817340730667,-0.00020759646358541333,1,0.0,2.0999999999999996,0.0
5,y,1,2.31,0.011613601031512079,0.6888992117423872,0.0015937484417510926,1,0.0,2.0999999999999996,0.0
5,y,1,2.315,0.009433450057757716,0.6875159150126993,0.0015135501149021236,1,0.0,2.0999999999999996,0.0
5,y,1,2.32,0.009517988281284459,0.6866297646510017,0.0010387682598446775,1,0.0,2.0999999999999996,0.0
5,y,1,2.325,0.012219533033823697,0.6880152275560459,0.0005702159393010732,1,0.0,2.0999999999999996,0.0
5,y,1,2.33,0.01055800113199427,0.6867672146127886,0.0007467909324321791,1,0.0,2.0999999999999996,0.0
5,y,1,2.335,0.01166672331354006,0.6850120034524472,0.002646439056060903,1,0.0,2.0999999999999996,0.0
5,y,1,2.34,0.013427018940372291,0.6879275885187296,0.0002858163659725427,1,0.0,2.0999999999999996,0.0
5,y,1,2.345,0.01219588010997573,0.6880891236528761,0.0006214406980531464,1,0.0,2.0999999999999996,0.0
5,y,1,2.35,0.009633729630311694,0.6871318276353665,0.001411839429015422,1,0.0,2.0999999999999996,0.0
5,y,1,2.355,0.011874607549025157,0.6880978734748525,0.0016995285605888536,1,0.0,2.0999999999999996,0.0
5,y,1,2.36,0.010399509827104032,0.6888969000105741,0.000972606700302505,1,0.0,2.0999999999999996,0.0
5,y,1,2.365,0.01300559055222114,0.6867861142153413,0.0016344939264580755,1,0.0,2.0999999999999996,0.0
5,y,1,2.37,0.013427267948546864,0.6891587368114696,0.0020199568780910307,1,0.0,2.0999999999999996,0.0
5,y,1,2.375,0.011156197873231714,0.6877739682287363,0.0010087473803819136,1,0.0,2.0999999999999996,0.0
5,y,1,2.38,0.010125832728043065,0.6855499813763507,0.0019046789332414682,1,0.0,2.0999999999999996,0.0
5,y,1,2.385,0.00895436535331868,0.6886119400886759,0.0008598260493972007,1,0.0,2.0999999999999996,0.0
5,y,1,2.39,0.009653432174292095,0.6896679593566043,-0.00039400517240615793,1,0.0,2.0999999999999996,0.0
5,y,1,2.395,0.010000636486042347,0.6868982867247011,0.0013645315596278124,1,0.0,2.0999999999999996,0.0
5,y,1,2.4,0.010064784299889978,0.68974640122676,-0.000308424638861837,1,0.0,2.0999999999999996,0.0
5,y,1,2.405,0.01570250155729004,0.6862177182516799,0.004451456647874118,1,0.0,2.0999999999999996,0.0
5,y,1,2.41,0.012111649887446108,0.6875455936939565,0.0014492925800715893,1,0.0,2.0999999999999996,0.0
5,y,1,2.415,0.010345486346681079,0.6881858799604909,0.0003892870467042496,1,0.0,2.0999999999999996,0.0
5,y,1,2.42,0.011650789270794992,0.6879547964318723,0.00011153725873410715,1,0.0,2.0999999999999996,0.0
5,y,1,2.425,0.011312576318356821,0.6882115898506838,0.00041115113633948214,1,0.0,2.0999999999999996,0.0
5,y,1,2.43,0.010286752829930124,0.6884174801731848,0.002399812045706739,1,0.0,2.0999999999999996,0.0
5,y,1,2.435,0.0106292962771464,0.6890029173257276,0.002483767409715204,1,0.0,2.0999999999999996,0.0
5,y,1,2.44,0.012363918260941138,0.6882837776114252,0.00020807614999028513,1,0.0,2.0999999999999996,0.0
5,y,1,2.445,0.011869556698315818,0.687432040200889,0.0017571556548973454,1,0.0,2.0999999999999996,0.0
5,y,1,2.45,0.01004519469582406,0.686859761176502,0.0004284677218459969,1,0.0,2.0999999999999996,0.0
5,y,1,2.455,0.009210030839962574,0.686878553252467,6.374308731528001e-05,1,0.0,2.0999999999999996,0.0
5,y,1,2.46,0.011479519365921701,0.6862091700936215,0.00046362586438487916,1,0.0,2.0999999999999996,0.0
5,y,1,2.465,0.01080381726110749,0.6902373958444448,0.0004386846837785012,1,0.0,2.0999999999999996,0.0
5,y,1,2.47,0.0091413336290484,0.6858633966887792,0.0002532967174150775,1,0.0,2.0999999999999996,0.0
5,y,1,2.475,0.010011801949699467,0.6909264470389617,0.0022634191142155667,1,0.0,2.0999999999999996,0.0
5,y,1,2.48,0.010421978589960182,0.6902939945689142,0.0005261611691100986,1,0.0,2.0999999999999996,0.0
5,y,1,2.485,0.010306495736670584,0.6870402679413677,0.002329532626717066,1,0.0,2.0999999999999996,0.0
5,y,1,2.49,0.010716031935485487,0.6898102562798506,0.0016774036684497609,1,0.0,2.0999999999999996,0.0
5,y,1,2.495,0.011890770718920347,0.6851574195812129,-0.0006690589555589234,1,0.0,2.0999999999999996,0.0
5,y,1,2.5,0.008800518583017971,0.687100646318079,-0.0004927323648243221,1,0.0,2.0999999999999996,0.0
5,y,1,2.505,0.01228838306262609,0.6874211341842115,0.0018768757534592924,1,0.0,2.0999999999999996,0.0
5,y,1,2.51,0.010209274256629194,0.6888547221854772,-0.0009615969263116505,1,0.0,2.0999999999999996,0.0
5,y,1,2.515,0.010741331365882846,0.6884010079034335,0.0018435027840896228,1,0.0,2.0999999999999996,0.0
5,y,1,2.52,0.010418784210565524,0.68530460233781,0.002312424094686861,1,0.0,2.0999999999999996,0.0
5,y,1,2.525,0.010329271932997805,0.6872724616858461,0.0036411300378075707,1,0.0,2.0999999999999996,0.0
5,y,1,2.53,0.010915921029214525,0.6869735232064266,0.0005633015626858957,1,0.0,2.0999999999999996,0.0
5,y,1,2.535,0.011574205082832138,0.6865507763796036,0.001762875960650967,1,0.0,2.0999999999999996,0.0
5,y,1,2.54,0.012121611377696621,0.6875763861518196,0.0022866101177586085,1,0.0,2.0999999999999996,0.0
5,y,1,2.545,0.010717388362244536,0.6867375632087866,-0.000631034605460271,1,0.0,2.0999999999999996,0.0
5,y,1,2.55,0.011130132426013909,0.688114518428761,0.0022794488322000605,1,0.0,2.0999999999999996,0.0
5,y,1,2.555,0.011861948594645224,0.6905943116377601,0.0005608658292011905,1,0.0,2.0999999999999996,0.0
5,y,1,2.56,0.01122708957037224,0.6867373445515289,0.0022230712351404094,1,0.0,2.0999999999999996,0.0
5,y,1,2.565,0.009687712213658503,0.6889791908750684,0.0003898084190511194,1,0.0,2.0999999999999996,0.0
5,y,1,2.57,0.011719814599041704,0.6893890515634555,-0.0005095077219461046,1,0.0,2.0999999999999996,0.0
5,y,1,2.575,0.00918336778803465,0.688028871347695,0.001341300556344243,1,0.0,2.0999999999999996,0.0
5,y,1,2.58,0.01044940269530213,0.6870332347768198,0.0002592819057257767,1,0.0,2.0999999999999996,0.0
5,y,1,2.585,0.011197281680117669,0.6863498080211893,0.0016027096378420486,1,0.0,2.0999999999999996,0.0
5,y,1,2.59,0.01011074428152755,0.6871082394494709,0.002537356559809579,1,0.0,2.0999999999999996,0.0
5,y,1,2.595,0.011945380138401452,0.6863043408689945,0.00023978770230647295,1,0.0,2.0999999999999996,0.0
5,y,1,2.6,0.01173339932841273,0.6856926011171972,0.0027993972659867065,1,0.0,2.0999999999999996,0.0
5,y,1,2.605,0.010962183505979564,0.6868904984392367,0.001211544930398767,1,0.0,2.0999999999999996,0.0
5,y,1,2.61,0.012433301366356028,0.684716425390589,0.0023289353799948735,1,0.0,2.0999999999999996,0.0
5,y,1,2.615,0.01223345671859674,0.687250737390449,0.0011212588002079903,1,0.0,2.0999999999999996,0.0
5,y,1,2.62,0.010963737457192457,0.6887269441912706,0.00039729555909503024,1,0.0,2.0999999999999996,0.0
5,y,1,2.625,0.010782585335799592,0.6875601628062639,0.0019467299907599998,1,0.0,2.0999999999999996,0.0
5,y,1,2.63,0.014010505388155825,0.686672575491756,0.0012867195692426543,1,0.0,2.0999999999999996,0.0
5,y,1,2.635,0.009887034102758251,0.687015631776181,1.6446914420382985e-05,1,0.0,2.0999999999999996,0.0
5,y,1,2.64,0.008963423130116494,0.6893559947971774,0.0015916851437745212,1,0.0,2.0999999999999996,0.0
5,y,1,2.645,0.010911451838810805,0.6864764640907179,0.001117538601497479,1,0.0,2.0999999999999996,0.0
5,y,1,2.65,0.009412371230518963,0.6876618390168316,0.0015671039949968727,1,0.0,2.0999999999999996,0.0
5,y,1,2.655,0.01014899957717823,0.6866404683398394,0.0006584672685997856,1,0.0,2.0999999999999996,0.0
5,y,1,2.66,0.011777782508358672,0.687982274265278,-0.0005676068838633775,1,0.0,2.0999999999999996,0.0
5,y,1,2.665,0.011668153722226113,0.6884605576815279,0.001405806586417065,1,0.0,2.0999999999999996,0.0
5,y,1,2.67,0.01277473861037366,0.6877333660686911,0.001673817032613036,1,0.0,2.0999999999999996,0.0
5,y,1,2.675,0.011363298905903811,0.6889283815287646,0.0009548484329350787,1,0.0,2.0999999999999996,0.0
5,y,1,2.68,0.01002619092728173,0.6890622996670751,0.0022134741537715606,1,0.0,2.0999999999999996,0.0
5,y,1,2.685,0.012329801191797754,0.6882817962760619,-0.0006136316203112062,1,0.0,2.0999999999999996,0.0
5,y,1,2.69,0.010996897927611118,0.6877471672740961,0.002552395011626305,1,0.0,2.0999999999999996,0.0
5,y,1,2.695,0.012070118740191508,0.6885579326157751,-0.001080294701308087,1,0.0,2.0999999999999996,0.0
5,y,1,2.7,0.009810219158538993,0.6871900035484426,0.0008244944445869114,1,0.0,2.0999999999999996,0.0
5,y,1,2.705,0.011000249599368172,0.6897722869516111,0.0020571829156315214,1,0.0,2.0999999999999996,0.0
5,y,1,2.71,0.009697200757732354,0.68653986294719,0.00018910753416629626,1,0.0,2.0999999999999996,0.0
5,y,1,2.715,0.010659790554272677,0.688827769377136,0.0022604199337559116,1,0.0,2.0999999999999996,0.0
5,y,1,2.72,0.01034854128134672,0.6876578027196214,0.0030415988452526885,1,0.0,2.0999999999999996,0.0
5,y,1,2.725,0.009018173358791692,0.6885931476608472,0.001782945718538893,1,0.0,2.0999999999999996,0.0
5,y,1,2.73,0.010444025929106647,0.68767417322968,0.0016622418444297662,1,0.0,2.0999999999999996,0.0
5,y,1,2.735,0.010446535251146208,0.6868073521614202,0.000415792314205054,1,0.0,2.0999999999999996,0.0
5,y,1,2.74,0.013034601103467646,0.6870835887652046,0.0014214864130289307,1,0.0,2.0999999999999996,0.0
5,y,1,2.745,0.011742302957531451,0.6874039052253016,0.001239368810654367,1,0.0,2.0999999999999996,0.0
5,y,1,2.75,0.01140329406323727,0.6865128952490432,-0.0004900983173376844,1,0.0,2.0999999999999996,0.0
5,y,1,2.755,0.009923274958376261,0.69011985476722,0.0005673253587844413,1,0.0,2.0999999999999996,0.0
5,y,1,2.76,0.010956778817694805,0.6858438644106822,0.0026763585835282732,1,0.0,2.0999999999999996,0.0
5,y,1,2.765,0.010438697595944985,0.6870630784614393,0.0010532244089106562,1,0.0,2.0999999999999996,0.0
5,y,1,2.77,0.0138156449613097,0.6883181389947688,0.0010275268125118002,1,0.0,2.0999999999999996,0.0
5,y,1,2.775,0.007340619433891993,0.6895941932746517,0.00043562080555232857,1,0.0,2.0999999999999996,0.0
5,y,1,2.78,0.009776818529583304,0.6866314532666741,0.0028115261000921325,1,0.0,2.0999999999999996,0.0
5,y,1,2.785,0.010749404131243864,0.6855691135023225,0.0009754519778517619,1,0.0,2.0999999999999996,0.0
5,y,1,2.79,0.00980215642519883,0.6882033575576368,0.0007749402004170603,1,0.0,2.0999999999999996,0.0
5,y,1,2.795,0.008916845010968818,0.6875845156533786,0.0011375249853339546,1,0.0,2.0999999999999996,0.0
5,y,1,2.8,0.009295808937727775,0.6849558993617483,0.0015108757810460003,1,0.0,2.0999999999999996,0.0
5,y,1,2.805,0.010463228579310133,0.6873987468329665,0.0020204153708272407,1,0.0,2.0999999999999996,0.0
5,y,1,2.81,0.008473581917290411,0.6877844237688651,0.0019288358056869259,1,0.0,2.0999999999999996,0.0
5,y,1,2.815,0.010580822773694917,0.6857173889641578,0.0004730868140579049,1,0.0,2.0999999999999996,0.0
5,y,1,2.82,0.010258242521867968,0.6854894299782653,0.001608511675462427,1,0.0,2.0999999999999996,0.0
5,y,1,2.825,0.01080384387261962,0.686799897326435,0.002284076311200361,1,0.0,2.0999999999999996,0.0
5,y,1,2.83,0.010173619074997585,0.6897718665875665,0.000904178712558519,1,0.0,2.0999999999999996,0.0
5,y,1,2.835,0.009654550180763099,0.6864059052154196,0.0013001889933412954,1,0.0,2.0999999999999996,0.0
5,y,1,2.84,0.009515417628674888,0.6879021613615022,0.0007594286043388995,1,0.0,2.0999999999999996,0.0
5,y,1,2.845,0.010291858861214413,0.6876417173663171,0.0023051522481908233,1,0.0,2.0999999999999996,0.0
5,y,1,2.85,0.010148407208795188,0.6879577807655006,0.0016887290941047031,1,0.0,2.0999999999999996,0.0
5,y,1,2.855,0.00934818774389699,0.6884318669873292,0.0020969178887968545,1,0.0,2.0999999999999996,0.0
5,y,1,2.86,0.011959372153679506,0.6861477499537072,5.724875219535958e-05,1,0.0,2.0999999999999996,0.0
5,y,1,2.865,0.010734781070655432,0.6875442562861961,0.0012212452333336078,1,0.0,2.0999999999999996,0.0
5,y,1,2.87,0.010372067567434154,0.6879601623727508,-0.0016094820121168693,1,0.0,2.0999999999999996,0.0
5,y,1,2.875,0.011589696907992343,0.6897606402035822,0.0005916440647350292,1,0.0,2.0999999999999996,0.0
5,y,1,2.88,0.011042827193635689,0.6900529367653884,0.0012368102200104789,1,0.0,2.0999999999999996,0.0
5,y,1,2.885,0.011166511162536022,0.6902783821376646,0.003440071069932207,1,0.0,2.0999999999999996,0.0
5,y,1,2.89,0.009527081528942499,0.6871239094579762,0.0021829480454922754,1,0.0,2.0999999999999996,0.0
5,y,1,2.895,0.011396537971228596,0.688688458556428,-0.001683720861745883,1,0.0,2.0999999999999996,0.0
5,y,1,2.9,0.008455345977866346,0.690197901160961,0.0020512610727790176,1,0.0,2.0999999999999996,0.0
5,y,1,2.905,0.011224370221208051,0.6859607942452274,0.0007435131693033826,1,0.0,2.0999999999999996,0.0
